Date de la liquidation,Liquidateur (Wrapper),Utilisateur liquidé,Collatéral liquidé,Quantité liquidée,Dette remboursée,Token de dette
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xacaeacb746a737cb82c4bb56f7e438db122b0458,RealToken Wrapped USD 01,1.82,1.66,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x62fe2662a0c5fd2f764dd96aa52686ee3f601d4b,RealToken Wrapped USD 01,101.95,92.71,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x020153ef669a1c768f7482b989c1d8902e577c40,RealToken Wrapped USD 01,5.77,5.24,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x5c8b70876406ceae7514dca466176e4658262057,RealToken Wrapped USD 01,24.19,22.00,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xab7eed4971b3637c3df434b34a5a19fcd947e971,RealToken Wrapped USD 01,22.21,20.20,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd325b1dfb97285692b4efbe3fb98f19688cfc3e7,RealToken Wrapped USD 01,"2,056.42","1,870.00",USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xfc5867e29a4af3b6be6f6613a69f2e56004f1794,RealToken Wrapped USD 01,1.91,1.74,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xb44ec16db4edbdc6068fcdd458f66bb90430989f,RealToken Wrapped USD 01,659.81,600.00,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,54.98,50.00,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,81.38,74.00,USD//C on xDai
2026-01-25,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,439.88,400.00,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x712b6ece8e488d48f54782a6fe0f59aefdef12c5,RealToken Wrapped USD 01,497.05,452.00,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6a38a2e7272ff8dc75a772d2f267b82919deec1c,RealToken Wrapped USD 01,57.18,52.00,Wrapped XDAI
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,8.79,7.99,Wrapped XDAI
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,189.32,172.16,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x4765027f7d763ac139d71062d815e43a5d764e1c,RealToken Wrapped USD 01,3.26,2.97,USD//C on xDai
2026-01-26,0xda31f8955f9583fe9286f92f7e0ea2aff46e8d3f,0x24521902825ce358d53e1b778ee115c7082ff5ae,USD//C on xDai,5.08,4.86,USD//C on xDai
2026-01-26,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,Wrapped XDAI,0.59,0.57,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,RealToken Wrapped USD 01,15.40,14.00,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,RealToken Wrapped USD 01,16.50,15.00,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,0.27,0.25,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,8.25,7.50,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,4.95,4.50,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,RealToken Wrapped USD 01,76.45,69.52,USD//C on xDai
2026-01-26,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x020153ef669a1c768f7482b989c1d8902e577c40,RealToken Wrapped USD 01,2.89,2.62,USD//C on xDai
2026-01-27,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,100.38,91.28,USD//C on xDai
2026-01-27,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,"2,199.23","2,000.00",USD//C on xDai
2026-01-27,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,208.93,190.00,USD//C on xDai
2026-01-27,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,241.22,219.37,USD//C on xDai
2026-01-27,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0x24521902825ce358d53e1b778ee115c7082ff5ae,USD//C on xDai,0.20,0.19,USD//C on xDai
2026-01-27,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xab7eed4971b3637c3df434b34a5a19fcd947e971,RealToken Wrapped USD 01,58.19,52.92,USD//C on xDai
2026-01-27,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,Wrapped XDAI,0.22,0.21,USD//C on xDai
2026-01-27,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0x24521902825ce358d53e1b778ee115c7082ff5ae,USD//C on xDai,0.59,0.57,USD//C on xDai
2026-01-27,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,Wrapped XDAI,0.42,0.40,USD//C on xDai
2026-01-27,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0x24521902825ce358d53e1b778ee115c7082ff5ae,USD//C on xDai,0.09,0.09,USD//C on xDai
2026-01-27,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x65dd1da49d64896a8315f61a143de97c6e401f5e,RealToken Wrapped USD 01,54.98,50.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x65dd1da49d64896a8315f61a143de97c6e401f5e,RealToken Wrapped USD 01,52.78,48.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x34c8c9490cdab71f63709c81fe6e6c01e63e62b8,RealToken Wrapped USD 01,51.68,47.00,USD//C on xDai
2026-01-28,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,Wrapped XDAI,0.05,0.05,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,11.00,10.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xb44ec16db4edbdc6068fcdd458f66bb90430989f,RealToken Wrapped USD 01,439.85,400.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x586f6a0b12d23b22baac06a5ab9a29ee3300d3d4,RealToken Wrapped USD 01,21.99,20.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,11.00,10.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,RealToken Wrapped USD 01,118.76,108.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x65dd1da49d64896a8315f61a143de97c6e401f5e,RealToken Wrapped USD 01,658.68,599.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,439.85,400.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,439.85,400.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6a38a2e7272ff8dc75a772d2f267b82919deec1c,RealToken Wrapped USD 01,199.08,181.00,Wrapped XDAI
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,0.11,0.10,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,453.32,412.25,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,0.11,0.10,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,0.11,0.10,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,0.11,0.10,USD//C on xDai
2026-01-28,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-29,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,12.10,11.00,USD//C on xDai
2026-01-29,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,2.20,2.00,USD//C on xDai
2026-01-29,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x042e4f113e24e2734100733cfeeae5d7c0ddd15b,Wrapped XDAI,4.22,4.04,Wrapped XDAI
2026-01-29,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x042e4f113e24e2734100733cfeeae5d7c0ddd15b,Wrapped XDAI,3.17,3.03,Wrapped XDAI
2026-01-29,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd7260631eb8751c74ab3d407274dff030d140b10,RealToken Wrapped USD 01,55.70,50.65,USD//C on xDai
2026-01-29,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xd325b1dfb97285692b4efbe3fb98f19688cfc3e7,RealToken Wrapped USD 01,857.70,780.00,USD//C on xDai
2026-01-29,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x042e4f113e24e2734100733cfeeae5d7c0ddd15b,RealToken Wrapped USD 01,54.98,50.00,Wrapped XDAI
2026-01-29,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xe14d5a4561fe658f09a7172bcc8cc49273e559de,RealToken Wrapped USD 01,5.50,5.00,Wrapped XDAI
2026-01-29,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.11,0.10,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-30,0x11d92a54c29f2699147193f9f6f04b8e2c5dff35,0xaadb9b9c984439cd6ca0107afb88fda85756a04e,Wrapped XDAI,1.27,1.21,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,126.47,115.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,38.49,35.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0ecf7674afac3d704444b8a55654e7e8d8df4a2f,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,1.10,1.00,USD//C on xDai
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x75a5897405746c0c592f9038357ee7c95bc6ae41,RealToken Wrapped USD 01,11.00,10.00,Wrapped XDAI
2026-01-30,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x89774212594bd2436eeda801904f74cc2b5e098e,RealToken Wrapped USD 01,12.10,11.00,USD//C on xDai
2026-01-31,0x9d3680e4d49d9d168d843faf9d20ed270e1da332,0x3bd047b6bd542e57af986a923a3c5c469ba5e4b9,Wrapped XDAI,"1,579.84","1,511.81",Wrapped XDAI
2026-01-31,0x0953b680f76f85a25855364cbf6ff05d4ab21e6e,0x042e4f113e24e2734100733cfeeae5d7c0ddd15b,Wrapped XDAI,5.63,5.39,Wrapped XDAI
2026-01-31,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc2eba74e4afebe88149b3f1ce9ac97beb2c7d1a6,RealToken Wrapped USD 01,86.00,78.21,USD//C on xDai
2026-02-01,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xe47263b1e75f798a7d1b46f41ada6f4379647e46,RealToken Wrapped USD 01,435.42,395.93,USD//C on xDai
2026-02-01,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc2eba74e4afebe88149b3f1ce9ac97beb2c7d1a6,RealToken Wrapped USD 01,43.05,39.14,USD//C on xDai
2026-02-01,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1b6ddd1011dd8f9b85fedad533cd1da3826943f3,RealToken Wrapped USD 01,21.67,19.70,USD//C on xDai
2026-02-01,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,43.98,40.00,Wrapped XDAI
2026-02-01,0xaad52333ee571a5c8a3ab4aa072c2ee0ba0302b6,0x847edd116314b47e67570fdb819c1edeefe156de,USD//C on xDai,17.09,16.36,USD//C on xDai
2026-02-01,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x8c868fe878bc4557a9af5ee813b5ee57f047e7fd,RealToken Wrapped USD 01,2.11,1.92,USD//C on xDai
2026-02-02,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xaf58b6760539df0b97596640e64f34ab599c6335,RealToken Wrapped USD 01,"2,408.58","2,190.20",USD//C on xDai
2026-02-02,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,5.43,4.94,USD//C on xDai
2026-02-02,0x11d92a54c29f2699147193f9f6f04b8e2c5dff35,0x847edd116314b47e67570fdb819c1edeefe156de,Wrapped XDAI,441.71,422.68,USD//C on xDai
2026-02-03,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,12.10,11.00,USD//C on xDai
2026-02-03,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,17.31,15.74,USD//C on xDai
2026-02-03,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xaadb9b9c984439cd6ca0107afb88fda85756a04e,RealToken Wrapped USD 01,37.93,34.49,USD//C on xDai
2026-02-03,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x8011c91c138b9cd085f9d82b5790621dbaacfcb3,RealToken Wrapped USD 01,4.35,3.95,USD//C on xDai
2026-02-03,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc2eba74e4afebe88149b3f1ce9ac97beb2c7d1a6,RealToken Wrapped USD 01,21.56,19.61,USD//C on xDai
2026-02-04,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1593b1a5c5942aa49af1ae1ccf3d7def33a0d011,RealToken Wrapped USD 01,"1,497.80","1,362.21",Wrapped XDAI
2026-02-04,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x0697d20507fd381ea73221d7c01d66733250b220,RealToken Wrapped USD 01,1.27,1.16,USD//C on xDai
2026-02-05,0x083cfa7fd187be983ce5d519fe7ae78357779998,0x3c63f894b4aefce537d1cfa79d77c86e996fe810,Wrapped XDAI,93.17,89.16,Wrapped XDAI
2026-02-05,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1b6ddd1011dd8f9b85fedad533cd1da3826943f3,RealToken Wrapped USD 01,10.87,9.88,USD//C on xDai
2026-02-05,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x3c63f894b4aefce537d1cfa79d77c86e996fe810,RealToken Wrapped USD 01,27.49,25.00,USD//C on xDai
2026-02-05,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc2eba74e4afebe88149b3f1ce9ac97beb2c7d1a6,RealToken Wrapped USD 01,10.80,9.82,USD//C on xDai
2026-02-06,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,Wrapped XDAI,0.56,0.54,USD//C on xDai
2026-02-06,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,Wrapped XDAI,0.33,0.31,USD//C on xDai
2026-02-06,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1b6ddd1011dd8f9b85fedad533cd1da3826943f3,RealToken Wrapped USD 01,5.44,4.95,USD//C on xDai
2026-02-06,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x3c63f894b4aefce537d1cfa79d77c86e996fe810,RealToken Wrapped USD 01,55.43,50.40,Wrapped XDAI
2026-02-06,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x3c63f894b4aefce537d1cfa79d77c86e996fe810,RealToken Wrapped USD 01,87.98,80.00,USD//C on xDai
2026-02-06,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,Wrapped XDAI,0.06,0.06,USD//C on xDai
2026-02-06,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xcf1d4fcb4a2e7617973c75b414b7498f742a88f3,USD//C on xDai,31.66,30.30,USD//C on xDai
2026-02-06,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x3c63f894b4aefce537d1cfa79d77c86e996fe810,RealToken Wrapped USD 01,17.60,16.00,USD//C on xDai
2026-02-07,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xc0b86ab7eadc50faaa7e6481fc14f937c0262881,RealToken Wrapped USD 01,3.54,3.22,USD//C on xDai
2026-02-07,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x586f6a0b12d23b22baac06a5ab9a29ee3300d3d4,RealToken Wrapped USD 01,33.00,30.00,USD//C on xDai
2026-02-07,0x083cfa7fd187be983ce5d519fe7ae78357779998,0xcf1d4fcb4a2e7617973c75b414b7498f742a88f3,USD//C on xDai,30.01,28.71,USD//C on xDai
2026-02-07,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x1b6ddd1011dd8f9b85fedad533cd1da3826943f3,RealToken Wrapped USD 01,2.72,2.48,USD//C on xDai
2026-02-07,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xedef834ab54645ec84c4834e98b92ca82c197c39,RealToken Wrapped USD 01,6.60,6.00,USD//C on xDai
2026-02-07,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xcf1d4fcb4a2e7617973c75b414b7498f742a88f3,Wrapped XDAI,0.32,0.30,USD//C on xDai
2026-02-07,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xab7eed4971b3637c3df434b34a5a19fcd947e971,Wrapped XDAI,0.41,0.39,USD//C on xDai
2026-02-07,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,Wrapped XDAI,0.16,0.15,USD//C on xDai
2026-02-08,0x083cfa7fd187be983ce5d519fe7ae78357779998,0xcf1d4fcb4a2e7617973c75b414b7498f742a88f3,USD//C on xDai,23.84,22.81,USD//C on xDai
2026-02-08,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-08,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-08,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-08,0x7ee567d2ac5dca4c422281deb1e2334a805ba6c1,0x3d77c4e58c09e4804531c3799f41d88767649573,USD//C on xDai,161.66,154.73,Wrapped XDAI
2026-02-09,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xab7eed4971b3637c3df434b34a5a19fcd947e971,Wrapped XDAI,0.04,0.04,USD//C on xDai
2026-02-09,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,Wrapped XDAI,0.02,0.02,USD//C on xDai
2026-02-09,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0xab7eed4971b3637c3df434b34a5a19fcd947e971,Wrapped XDAI,0.01,0.01,USD//C on xDai
2026-02-09,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x66d765b2942ee17e0fb98dff9b81d0b3175d8a38,RealToken Wrapped USD 01,0.55,0.50,USD//C on xDai
2026-02-09,0xdc0604b378adca99a9e2096707ad4830673ce5b8,0x3d77c4e58c09e4804531c3799f41d88767649573,USD//C on xDai,1.51,1.44,Wrapped XDAI
2026-02-10,0x083cfa7fd187be983ce5d519fe7ae78357779998,0x3c63f894b4aefce537d1cfa79d77c86e996fe810,Wrapped XDAI,33.35,31.92,Wrapped XDAI
2026-02-10,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x24521902825ce358d53e1b778ee115c7082ff5ae,RealToken Wrapped USD 01,2.31,2.10,USD//C on xDai
2026-02-11,0x9d3680e4d49d9d168d843faf9d20ed270e1da332,0x875f0b529958f4164a3d9d19487c6ecf202ca4cd,USD//C on xDai,608.03,581.85,USD//C on xDai
2026-02-11,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x6d03cbc95172c140cbcd06d16f6c8c29e322c14e,RealToken Wrapped USD 01,2.73,2.49,USD//C on xDai
2026-02-12,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0x5dc26836d20912d78d9374687bc521d902134730,Wrapped XDAI,1.41,1.35,USD//C on xDai
2026-02-12,0x032800d30d1c84c752a7b37193a375a2d9669a1a,0x4765027f7d763ac139d71062d815e43a5d764e1c,USD//C on xDai,0.30,0.29,USD//C on xDai
2026-02-12,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-12,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xe6ad6a584d57d786c46d161f7f55d5f3ad88bf90,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-12,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-12,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-12,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-12,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-12,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x309ccbc93c8211c7dabfffb2fa96aaa78f9c7910,RealToken Wrapped USD 01,0.00,0.00,USD//C on xDai
2026-02-12,0xc02be9069082770d5b249f98b584d22a7599e8e0,0x5dc26836d20912d78d9374687bc521d902134730,Wrapped XDAI,0.16,0.15,USD//C on xDai
2026-02-12,0xc02be9069082770d5b249f98b584d22a7599e8e0,0x4765027f7d763ac139d71062d815e43a5d764e1c,USD//C on xDai,0.03,0.03,USD//C on xDai
2026-02-12,0xc02be9069082770d5b249f98b584d22a7599e8e0,0x3d77c4e58c09e4804531c3799f41d88767649573,USD//C on xDai,0.17,0.16,Wrapped XDAI
2026-02-12,0xc02be9069082770d5b249f98b584d22a7599e8e0,0xd1077b002d1d8d8bffe41eb9d86680d5c32c0fa7,Wrapped XDAI,0.57,0.55,USD//C on xDai
2026-02-13,0x10497611ee6524d75fc45e3739f472f83e282ad5,0x46ab48c66a7ede1126ef780eb4be795abdc3bfb5,RealToken Wrapped USD 01,2.79,2.54,USD//C on xDai
2026-02-13,0x10497611ee6524d75fc45e3739f472f83e282ad5,0xbd18252e2aa7bf08e6cbfd8852cb3740eee0687f,RealToken Wrapped USD 01,0.93,0.84,USD//C on xDai
2026-02-14,0xc0663c371427bf1ee7910ff1eec2b03f76388740,0x24521902825ce358d53e1b778ee115c7082ff5ae,USD//C on xDai,0.01,0.01,USD//C on xDai
2026-02-14,0xc0663c371427bf1ee7910ff1eec2b03f76388740,0x4765027f7d763ac139d71062d815e43a5d764e1c,USD//C on xDai,0.01,0.01,USD//C on xDai
2026-02-16,0x9d3680e4d49d9d168d843faf9d20ed270e1da332,0x7ca24d4443ff5298d9a1729622a116b712a58a56,Wrapped XDAI,469.22,449.01,Wrapped XDAI
